,atc_i_cell2,ssDNA_comp1,enzyme_VioA_biocrnpyler_624668,complex_dna_dna_vioA_protein_RNAP_biocrnpyler_624668,complex_protein_Ribo_transcript_vioA_biocrnpyler_624668,dna_dna_vioA_biocrnpyler_624668,transcript_vioA_biocrnpyler_624668,complex_protein_RNAase_transcript_vioA_biocrnpyler_624668,enzyme_VioB_biocrnpyler_624668,complex_protein_RNAase_transcript_vioB_biocrnpyler_624668,complex_protein_Ribo_transcript_vioB_biocrnpyler_624668,complex_dna_dna_vioB_protein_RNAP_biocrnpyler_624668,transcript_vioB_biocrnpyler_624668,dna_dna_vioB_biocrnpyler_624668,enzyme_VioE_biocrnpyler_624668,complex_protein_Ribo_transcript_vioE_biocrnpyler_624668,complex_protein_RNAase_transcript_vioE_biocrnpyler_624668,dna_dna_vioE_biocrnpyler_624668,transcript_vioE_biocrnpyler_624668,complex_dna_dna_vioE_protein_RNAP_biocrnpyler_624668,transcript_vioD_biocrnpyler_624668,complex_protein_Ribo_transcript_vioD_biocrnpyler_624668,complex_dna_dna_vioD_protein_RNAP_biocrnpyler_624668,enzyme_VioD_biocrnpyler_624668,complex_protein_RNAase_transcript_vioD_biocrnpyler_624668,dna_dna_vioD_biocrnpyler_624668,TRP_biocrnpyler_624668,IPA_imine_biocrnpyler_624668,complex_TRP_enzyme_VioA_biocrnpyler_624668,IPA_imine_dimer_biocrnpyler_624668,complex_2x_IPA_imine_enzyme_VioB_biocrnpyler_624668,complex_IPA_imine_dimer_enzyme_VioE_biocrnpyler_624668,complex_PTDVA_enzyme_VioD_biocrnpyler_624668,atc_i_cell3,ssDNA_comp2,complex_protein_Ribo_transcript_vioC_biocrnpyler_693963,complex_dna_dna_vioC_protein_RNAP_biocrnpyler_693963,transcript_vioC_biocrnpyler_693963,protein_Ribo_biocrnpyler_624668_1_combined,protein_RNAase_biocrnpyler_624668_1_combined,enzyme_VioC_biocrnpyler_693963,complex_protein_RNAase_transcript_vioC_biocrnpyler_693963,dna_dna_vioC_biocrnpyler_693963,protein_RNAP_biocrnpyler_624668_1_combined,PTVA_biocrnpyler_624668_1_combined,V_biocrnpyler_693963,complex_PTVA_enzyme_VioC_biocrnpyler_693963,PTDVA_biocrnpyler_624668_1_combined,DV_biocrnpyler_693963,complex_PTDVA_enzyme_VioC_biocrnpyler_693963,atc_e_external_reservoir_model_1_combined_1_combined,time
92,9688.242111640857,10.0,1082.612237531852,1.1956454286946856,8.074296344565877,8.804354571305307,149.50295357278563,2.0185778735205724,1083.1145479774445,2.0185778735205617,8.074296344565832,1.1956454286946836,149.50295357278483,8.804354571305296,1083.10593900025,8.074296344565852,2.018577873520566,8.804354571305304,149.5029535727852,1.1956454286946852,149.50295357278503,8.074296344565843,1.1956454286946834,1083.1125108492072,2.0185778735205635,8.804354571305291,4.643571397215028e-05,7.844027037013293e-05,0.5024993450523791,8.144622674075066e-07,0.0001888994559938409,0.008797876656683867,0.00222602769783858,9688.242101593367,10.0,15.684055677745873,1.1956454286946834,290.3993292773598,0.0054277963287551806,0.0013503356842344077,3347.3544041564287,3.9210216237444566,8.804354571305295,0.013648060696628779,6.874229384798903e-08,0.2655136932952575,0.0022948647834878815,2.0607511929150052e-07,0.9853022226289079,0.0068796237141766385,48.76472768308854,3308.270676691729
93,9688.25457699958,10.0,1090.7209442002247,1.1956454286946923,8.083861066299917,8.804354571305302,150.6491429460146,2.020969052057704,1091.2138883722057,2.0209690520576933,8.083861066299875,1.1956454286946907,150.6491429460138,8.80435457130529,1091.2054399387787,8.083861066299896,2.0209690520576986,8.804354571305298,150.64914294601417,1.1956454286946918,150.64914294601388,8.08386106629988,1.19564542869469,1091.2118846589944,2.0209690520576946,8.804354571305286,4.5230895630809357e-05,7.640613710616065e-05,0.49312954877701376,7.93341208610157e-07,0.00018537679198268176,0.008633810225262792,0.0021890900077710666,9688.254566954103,10.0,15.645831706951439,1.1956454286946905,291.5672303312436,0.005392880187108129,0.0013416491869893822,3363.0587399007245,3.911465596093032,8.804354571305286,0.013648060696628867,6.728737137166676e-08,0.2667811943768991,0.002256833011126325,2.0115140712606428e-07,0.9890966937314141,0.006746755201069363,48.7397969636306,3328.3208020050124
94,9688.266079337745,10.0,1098.8390060313002,1.1956454286946927,8.093308769717726,8.804354571305298,151.79543094284577,2.0233309760220046,1099.3227585662469,2.0233309760219944,8.093308769717684,1.1956454286946914,151.795430942845,8.80435457130529,1099.314467682605,8.093308769717705,2.023330976021999,8.804354571305298,151.79543094284537,1.1956454286946927,151.79543094284506,8.093308769717687,1.195645428694691,1099.3207877455338,2.023330976021995,8.804354571305286,4.405939929434987e-05,7.442820934426444e-05,0.4839344547724841,7.728037605544537e-07,0.00018191982213205225,0.008472803470056007,0.0021527405394776333,9688.266069294283,10.0,15.608075363075718,1.195645428694691,292.734737275059,0.005358410391620161,0.0013330737325632177,3378.724987781132,3.902026475690152,8.804354571305284,0.013648060696628874,6.586466194161834e-08,0.26802768254742715,0.00221940594940673,1.9635219830169534e-07,0.9928178842968727,0.006616465193833492,48.716792285284235,3348.3709273182953
95,9688.276693045136,10.0,1106.9663100428397,1.195645428694693,8.102641574917032,8.8043545713053,152.94181549435206,2.025664175438126,1107.4410423217078,2.0256641754381155,8.102641574916989,1.1956454286946918,152.9418154943513,8.80435457130529,1107.4329060497066,8.10264157491701,2.025664175438121,8.804354571305298,152.9418154943517,1.1956454286946927,152.94181549435137,8.102641574916994,1.195645428694691,1107.439103878612,2.0256641754381164,8.804354571305288,4.292023118142787e-05,7.250481359194758e-05,0.47491080619307247,7.52832545764945e-07,0.00017852732113612693,0.00831479932825379,0.0021169704212734334,9688.276683003687,10.0,15.570778174232016,1.195645428694691,293.9018583760995,0.005324378438053584,0.0013246072052548726,3394.353612370132,3.892702144552934,8.804354571305284,0.013648060696628876,6.447339359679389e-08,0.2692534920417711,0.0021825744845691488,1.9167409869305214e-07,0.9964672163280476,0.00648870350637583,48.69556486849048,3368.4210526315787
96,9688.286486817862,10.0,1115.1027452730596,1.1956454286947007,8.111861551227612,8.804354571305291,154.08829458466326,2.0279691676386715,1115.5686254813209,2.027969167638661,8.11186155122757,1.1956454286946994,154.08829458466246,8.804354571305282,1115.5606409376203,8.111861551227591,2.0279691676386657,8.804354571305291,154.08829458466283,1.1956454286947007,154.08829458466255,8.111861551227573,1.1956454286946991,1115.5667189085027,2.0279691676386618,8.804354571305279,4.181242976821702e-05,7.063433046509304e-05,0.46605540635124215,7.334107486299791e-07,0.00017519808597250597,0.008159741792777318,0.0020817709086032024,9688.286476778425,10.0,15.533931871390669,1.1956454286946987,295.06860168965756,0.005290776036914519,0.0013162475427877095,3409.945069924989,3.8834905354131894,8.804354571305275,0.013648060696628979,6.311281543524758e-08,0.27045895210158405,0.002146329634821989,1.8711381587888812e-07,1.0000460843973757,0.006363420916135614,48.67597732102543,3388.471177944862
97,9688.295524005984,10.0,1123.2482027603996,1.1956454286947007,8.12097071881867,8.804354571305291,155.2348662490595,2.03024645766612,1123.7053959478985,2.0302464576661086,8.12097071881863,1.1956454286946998,155.2348662490587,8.804354571305284,1123.697560302935,8.120970718818645,2.030246457666114,8.804354571305291,155.23486624905905,1.1956454286947007,155.2348662490588,8.12097071881863,1.195645428694699,1123.7035207454542,2.0302464576661103,8.804354571305279,4.073506461693167e-05,6.88151928317763e-05,0.4573651184396176,7.145220964496514e-07,0.0001719309370296048,0.00800757590625855,0.0020471333854755205,9688.295513968562,10.0,15.497528381956778,1.1956454286946985,296.23497506664296,0.005257595106386054,0.0013079927345514147,3425.499808469712,3.874389630111626,8.804354571305275,0.013648060696628979,6.178219693810982e-08,0.2716443869786475,0.0021106625496642387,1.826681559446178e-07,1.0035558557940012,0.006240569158328864,48.65790294276712,3408.521303258145
98,9688.303863039222,10.0,1131.402575492489,1.1956454286947031,8.129971050058755,8.80435457130529,156.38152857253226,2.032496538612762,1131.8512436320752,2.032496538612751,8.12997105005871,1.195645428694702,156.38152857253144,8.80435457130528,1131.8435541090566,8.12997105005873,2.0324965386127554,8.80435457130529,156.38152857253178,1.195645428694703,156.3815285725315,8.129971050058714,1.1956454286947014,1131.8493993074335,2.032496538612752,8.804354571305275,3.968723534127913e-05,6.704588403661962e-05,0.4488368643060573,6.961508405919703e-07,0.0001687247163055889,0.007858247740360692,0.0020130493620907517,9688.303853003812,10.0,15.46155982433631,1.195645428694701,297.40098615933124,0.0052248277661946655,0.0012998408200760537,3441.0182680038993,3.8653974582395016,8.804354571305272,0.013648060696629011,6.048082736376266e-08,0.27281011601658056,0.002075564508351298,1.7833402029051261e-07,1.00699787110167,0.006120100906623245,48.64122487427943,3428.5714285714284
99,9688.311557856781,10.0,1139.5657583509635,1.1956454286947045,8.1388644709175,8.804354571305288,157.52827968831525,2.0347198919711547,1140.0060603957875,2.034719891971145,8.138864470917456,1.1956454286947034,157.52827968831443,8.804354571305279,1139.9985142697092,8.138864470917474,2.0347198919711493,8.80435457130529,157.52827968831477,1.1956454286947045,157.52827968831446,8.138864470917461,1.1956454286947027,1140.0042464636078,2.034719891971145,8.804354571305275,3.8668070526564e-05,6.532493611115387e-05,0.440467623114838,6.782817380396694e-07,0.00016557828748938965,0.007711704371399441,0.001979510470955469,9688.311547823381,10.0,15.426018502335982,1.1956454286947023,298.5666424272342,0.00519246633138787,0.001291789887484077,3456.50088072859,3.8565120957385224,8.804354571305272,0.013648060696629027,5.920801508829398e-08,0.2739564537411579,0.0020410269173963256,1.7410840232564284e-07,1.0103734448303556,0.006001969752740679,48.62583523715128,3448.6215538847114
100,9688.318658217315,10.0,1147.737648070004,1.1956454286947071,8.147652862223042,8.804354571305284,158.6751177765248,2.036916987948464,1148.1697400098087,2.0369169879484543,8.147652862222998,1.1956454286947056,158.67511777652396,8.804354571305277,1148.1623346064869,8.147652862223019,2.0369169879484588,8.804354571305288,158.67511777652427,1.1956454286947071,158.675117776524,8.147652862223003,1.1956454286947056,1148.1679559918828,2.0369169879484548,8.804354571305273,3.7676726777872865e-05,6.365092816908888e-05,0.4322544303436584,6.609000346152643e-07,0.00016249053549603762,0.007567893862939921,0.001946508465427224,9688.318648185928,10.0,15.390896900138332,1.1956454286947051,299.7319511425331,0.005160503306767206,0.0012838380721053267,3471.9480712159866,3.847731663644619,8.80435457130527,0.013648060696629062,5.796308703934454e-08,0.2750837099273684,0.002007041308228968,1.6998838464909243e-07,1.0136838658906429,0.0058861301894755,48.61163451407143,3468.6716791979948
101,9688.325209987006,10.0,1155.9181431982993,1.195645428694716,8.156338061343579,8.804354571305275,159.82204106225242,2.0390882858868653,1156.342178114802,2.0390882858868546,8.156338061343536,1.1956454286947145,159.8220410622516,8.804354571305268,1156.3349108099237,8.15633806134356,2.0390882858868586,8.804354571305279,159.8220410622519,1.1956454286947162,159.82204106225163,8.15633806134354,1.1956454286947147,1156.340423539953,2.0390882858868546,8.804354571305263,3.6712387494992775e-05,6.202248435870887e-05,0.4241943768722332,6.439914438002353e-07,0.00015946036608077677,0.0074267652501524,0.001914035218953529,9688.32519995763,10.0,15.356187675583552,1.195645428694714,300.89691939769784,0.005128931379392153,0.0012759835546121672,3487.360256565085,3.8390543264084265,8.80435457130526,0.013648060696629178,5.674538794626135e-08,0.2761921896583648,0.0019735993353125736,1.659711353829702e-07,1.0169303980266549,0.005772537594858326,48.5985309726782,3488.721804511278
102,9688.331255538214,10.0,1164.1071440438577,1.1956454286947271,8.164921863109663,8.804354571305264,160.96904781469502,2.041234234494124,1164.5232721647835,2.0412342344941123,8.164921863109617,1.1956454286947258,160.96904781469408,8.804354571305256,1164.5161403829788,8.164921863109639,2.0412342344941172,8.804354571305268,160.9690478146945,1.1956454286947273,160.96904781469414,8.164921863109619,1.195645428694726,1164.5215465687722,2.0412342344941123,8.804354571305252,3.577426212905624e-05,6.043827263104195e-05,0.41628460763471,6.275421340230892e-07,0.00015648670535542704,0.00728826851569832,0.0018820827206527614,9688.33124551085,10.0,15.321883656484124,1.1956454286947251,302.06155410896434,0.005097743414551517,0.0012682245600172289,3502.737846627613,3.830478290973887,8.804354571305247,0.013648060696629325,5.555427989120691e-08,0.277282193415288,0.0019406927733061823,1.620539058960972e-07,1.0201142804529708,0.005661148212061699,48.58643986824954,3508.771929824561
103,9688.336834049704,10.0,1172.304552630154,1.1956454286947327,8.173406020972669,8.80435457130526,162.1161363459311,2.0433552721332155,1172.7129213822038,2.043355272133205,8.173406020972621,1.1956454286947313,162.11613634593013,8.80435457130525,1172.705922596138,8.173406020972644,2.0433552721332116,8.804354571305261,162.1161363459306,1.195645428694733,162.1161363459302,8.173406020972621,1.1956454286947311,1172.7112243076344,2.043355272133206,8.804354571305247,3.486158531856634e-05,5.8897003291833334e-05,0.4085223205529142,6.115387136226736e-07,0.0001535684993168215,0.007152354571015326,0.0018506430730263765,9688.336824024349,10.0,15.28797783599609,1.1956454286947304,303.22586202122324,0.005066932450657648,0.0012605593564031744,3518.081244187543,3.8220018056210465,8.804354571305241,0.01364806069662939,5.438914177919893e-08,0.27835401714617003,0.0019083135147221482,1.5823402818445808e-07,1.0232367283611785,0.005551919132312655,48.57528284326319,3528.8220551378445
104,9688.341981627307,10.0,1180.5102726722916,1.1956454286947296,8.1817922483599,8.804354571305263,163.26330500934918,2.0454518271610453,1180.9110267335036,2.0454518271610334,8.181792248359848,1.1956454286947287,163.26330500934816,8.804354571305252,1180.9041584629772,8.181792248359876,2.04545182716104,8.804354571305264,163.26330500934873,1.19564542869473,163.26330500934824,8.181792248359853,1.195645428694728,1180.909357729729,2.0454518271610342,8.804354571305248,3.397361595927216e-05,5.739742739150129e-05,0.400904765929358,5.959682135979137e-07,0.00015070471376699005,0.007018975245935857,0.0018197084927252304,9688.34197160396,10.0,15.254463367204863,1.1956454286947276,304.38984971429863,0.005036491693144227,0.0012529862534045723,3533.3908450587696,3.8136231586126175,8.804354571305243,0.013648060696629355,5.324936875071423e-08,0.27940795230570514,0.0018764535686215957,1.5450891198250967e-07,1.0262989332076753,0.005444808283109015,48.5649876860489,3548.8721804511274
105,9688.346731573682,10.0,1188.7242095338831,1.195645428694721,8.19008221989378,8.804354571305272,164.4105521983451,2.047524318233344,1189.1174908849055,2.0475243182333314,8.19008221989373,1.1956454286947196,164.41055219834405,8.804354571305261,1189.1107506959754,8.190082219893759,2.047524318233338,8.804354571305272,164.41055219834467,1.1956454286947211,164.41055219834416,8.190082219893734,1.1956454286947191,1189.115849507935,2.0475243182333323,8.804354571305257,3.310963621462118e-05,5.593833515492912e-05,0.39342924535997903,5.808180722637201e-07,0.00014789433376328595,0.00688808326966076,0.0017892713084831145,9688.346721552347,10.0,15.221333558253207,1.1956454286947185,305.5535236081554,0.0050064145092957035,0.0012455036009215842,3548.6670382617926,3.8053406769758364,8.804354571305252,0.01364806069662924,5.213437166137963e-08,0.28044428592756615,0.0018451050588859602,1.5087604208364172e-07,1.0293020632273027,0.005339774410565766,48.5554877912886,3568.922305764411
106,9688.351114593925,10.0,1196.9462701913158,1.1956454286947107,8.198277572246704,8.80435457130528,165.55787634543623,2.0495731545183036,1197.3322181657738,2.0495731545182916,8.198277572246656,1.1956454286947091,165.5578763454352,8.804354571305272,1197.3256036698886,8.198277572246685,2.0495731545182982,8.804354571305282,165.55787634543583,1.195645428694711,165.55787634543535,8.19827757224666,1.195645428694709,1197.3306039781835,2.0495731545182925,8.804354571305268,3.22689509761272e-05,5.4518555004389034e-05,0.38609311082534176,5.660761242678009e-07,0.00014513636332801505,0.006759632254586603,0.0017593239582207399,9688.351104574598,10.0,15.188581868926342,1.1956454286947085,306.7168899664354,0.004976694424334859,0.0012381097881465756,3563.910206170131,3.7971527256487607,8.804354571305263,0.013648060696629109,5.104357667573931e-08,0.28146330068444986,0.001814260222382105,1.4733297636223388e-07,1.0322472638632745,0.005236777065807799,48.546721748793644,3588.972431077694
